AnnoA;AteneoCOD;AteneoNOME;ClasseNUMERO;CorsoNOME;SedeP;SedeC;GruppoCODICE;Sesso;Isc
2016/2017;1504;Milano Cattolica;LM-85 bis;Scienze della Formazione Primaria;15;15146;1;F;672
2016/2017;1502;Milano Politecnico;L-7;Ingegneria Civile;15;15146;11;M;672
2018/2019;3601;Modena e Reggio Emilia;L-24;Scienze e Tecniche Psicologiche;35;35033;6;F;673
2017/2018;4801;Firenze;L-36;Scienze Politiche;48;48017;5;M;673
2016/2017;7201;Bari;L-24;Scienze e Tecniche Psicologiche;72;72006;6;F;673
2018/2019;4801;Firenze;L-20;Scienze Umanistiche per la Comunicazione;48;48017;5;F;674
2018/2019;5801;Roma La Sapienza;L-3;Arti e Scienze dello Spettacolo;58;58091;2;F;674
2017/2018;6901;Chieti e Pescara;LM-04cu;Architettura;68;68028;11;F;675
2017/2018;6301;Napoli Federico II;LM-77;Economia Aziendale;63;63049;7;F;675
2016/2017;5805;Roma Luiss;L-18;Economia e Management;58;58091;7;F;675
2018/2019;2701;Ca' Foscari Venezia;L-11;Lingue, Culture e Societa dell'Asia e dell'Africa Mediterranea;27;27042;4;F;676
2018/2019;7201;Bari;LM-85 bis;Scienze della Formazione Primaria;72;72006;1;F;676
2017/2018;3601;Modena e Reggio Emilia;L-18;Marketing e Organizzazione d'Impresa;35;35033;7;M;676
2017/2018;5801;Roma La Sapienza;L-12;Mediazione Linguistica e Interculturale;58;58091;4;F;676
2016/2017;101;Torino;L-11;Lingue e Letterature Moderne;1;1272;4;F;676
2018/2019;5816;Roma San Raffaele - telematica;LM-61;Scienze della Nutrizione Umana;58;58091;9;M;677
2017/2018;1501;Milano;L-36;Scienze Politiche;15;15146;5;M;677
2018/2019;201;Piemonte Orientale;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);3;3106;14;F;678
2017/2018;5401;Perugia;LMG/01;Giurisprudenza;54;54039;8;F;678
2017/2018;9001;Sassari;LMG/01;Giurisprudenza;90;90064;8;F;678
2016/2017;6304;Napoli Benincasa;L-24;Scienze e Tecniche di Psicologia Cognitiva;63;63049;6;F;679
2017/2018;1502;Milano Politecnico;L-17;Progettazione dell’Architettura;15;15146;11;M;680
2016/2017;1301;Novedrate e-Campus - telematica;L-33;Economia;13;13163;7;M;680
2018/2019;1301;Novedrate e-Campus - telematica;L-33;Economia;13;13163;7;F;681
2018/2019;7201;Bari;L-18;Marketing e Comunicazione d'Azienda;72;72006;7;F;681
2017/2018;1501;Milano;L-10;Lettere;15;15146;3;M;681
2018/2019;7201;Bari;L-19;Scienze dell'Educazione e della Formazione;72;72006;1;F;682
2016/2017;5201;Siena;LM-41;Medicina e Chirurgia;52;52032;14;M;682
2018/2019;5201;Siena;LM-41;Medicina e Chirurgia;52;52032;14;M;683
2017/2018;7201;Bari;L-33;Economia e Commercio;72;72006;7;F;683
2018/2019;4101;Urbino;L-24;Scienze e Tecniche Psicologiche;41;41067;6;F;684
2018/2019;1503;Milano Bocconi;LMG/01;Giurisprudenza;15;15146;8;M;685
2017/2018;1501;Milano;LM-13;Chimica e Tecnologia Farmaceutiche;15;15146;14;F;685
2016/2017;6601;L'Aquila;LM-51;Psicologia Applicata, Clinica e della Salute;66;66049;6;F;685
2018/2019;1202;Insubria;L-20;Scienze della Comunicazione;12;12133;5;F;686
2018/2019;1502;Milano Politecnico;LM-30;Energy Engineering - Ingegneria Energetica;15;15146;12;M;686
2018/2019;3701;Bologna;L-19;Educatore Sociale e Culturale;37;37006;1;F;686
2018/2019;5802;Roma Tor Vergata;L-19;Scienze dell'Educazione e della Formazione;58;58091;1;F;686
2017/2018;5802;Roma Tor Vergata;L-14;Scienze Giuridiche della Sicurezza;58;58091;8;M;686
2017/2018;7801;Calabria;L-8;Ingegneria Informatica;78;78102;12;M;686
2016/2017;6301;Napoli Federico II;LM-77;Economia Aziendale;63;63049;7;F;686
2018/2019;101;Torino;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);1;1272;14;F;687
2018/2019;6001;Cassino;L-19;Scienze dell'Educazione e della Formazione;60;60019;1;F;687
2017/2018;1202;Insubria;L-12;Scienze della Mediazione Interlinguistica e Interculturale;13;13075;4;F;687
2017/2018;1509;Milano Bicocca;L-18;Marketing, Comunicazione Aziendale e Mercati Globali;15;15146;7;M;687
2016/2017;2701;Ca' Foscari Venezia;L-33;Economia e Commercio;27;27042;7;M;687
2016/2017;6001;Cassino;L-19;Scienze dell'Educazione e della Formazione;60;60019;1;F;687
2018/2019;6304;Napoli Benincasa;L-24;Scienze e Tecniche di Psicologia Cognitiva;63;63049;6;F;688
2017/2018;7901;Catanzaro;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);79;79023;14;F;688
2016/2017;2301;Verona;LM-41;Medicina e Chirurgia;23;23091;14;F;688
2016/2017;6501;Salerno;LM-13;Farmacia;65;65052;14;F;688
2016/2017;7901;Catanzaro;LM-41;Medicina e Chirurgia;79;79023;14;M;688
2018/2019;5001;Pisa;L-8;Ingegneria Informatica;50;50026;12;M;689
2018/2019;8301;Messina;L-19;Scienze della Formazione e della Comunicazione;83;83048;1;F;689
2018/2019;102;Torino Politecnico;L-9;Ingegneria Gestionale;1;1272;12;M;690
2018/2019;1501;Milano;L-36;Scienze Politiche;15;15146;5;M;690
2017/2018;5201;Siena;LM-41;Medicina e Chirurgia;52;52032;14;M;690
2017/2018;4801;Firenze;LM-04cu;Architettura;48;48017;11;M;690
2018/2019;1502;Milano Politecnico;LM-21;Biomedical Engineering - Ingegneria Biomedica;15;15146;12;F;691
2018/2019;2701;Ca' Foscari Venezia;L-1;Conservazione e Gestione dei Beni e delle Attività Culturali;27;27042;2;F;691
2018/2019;3001;Udine;LM-85 bis;Scienze della Formazione Primaria;30;30129;1;F;692
2017/2018;2701;Ca' Foscari Venezia;L-33;Economia e Commercio;27;27042;7;M;692
2017/2018;3701;Bologna;L-19;Educatore Sociale e Culturale;37;37006;1;F;692
2016/2017;102;Torino Politecnico;L-9;Ingegneria Biomedica;1;1272;12;F;692
2016/2017;6301;Napoli Federico II;LMG/01;Giurisprudenza;63;63049;8;F;692
2017/2018;3401;Parma;LMG/01;Giurisprudenza;34;34027;8;F;693
2016/2017;1301;Novedrate e-Campus - telematica;L-22;Scienze delle Attivita' Motorie e Sportive;13;13163;15;M;693
2016/2017;1501;Milano;LM-13;Chimica e Tecnologia Farmaceutiche;15;15146;14;F;693
2016/2017;4101;Urbino;LM-85 bis;Scienze della Formazione Primaria;41;41067;1;F;693
2018/2019;1801;Pavia;L-11;Lingue e Culture Moderne;18;18110;4;F;695
2016/2017;1501;Milano;L-36;Scienze Politiche;15;15146;5;M;695
2016/2017;3801;Ferrara;L-18;Economia;38;38008;7;M;695
2018/2019;1509;Milano Bicocca;L-33;Economia e Commercio;15;15146;7;M;696
2018/2019;5807;Roma Tre;L-20;Scienze della Comunicazione;58;58091;5;F;696
2017/2018;6302;Napoli Parthenope;LMG/01;Giurisprudenza;63;63049;8;F;696
2016/2017;101;Torino;L-33;Economia e Commercio;1;1272;7;M;696
2018/2019;1301;Novedrate e-Campus - telematica;L-8;Ingegneria Informatica e dell'Automazione;13;13163;12;M;697
2018/2019;1501;Milano;LM-13;Chimica e Tecnologia Farmaceutiche;15;15146;14;F;697
2018/2019;1501;Milano;L-14;Scienze dei Servizi Giuridici;15;15146;8;F;697
2018/2019;1801;Pavia;L-8;Ingegneria Elettronica e Informatica;18;18110;12;M;697
2018/2019;3401;Parma;LM-41;Medicina e Chirurgia;34;34027;14;M;697
2017/2018;1509;Milano Bicocca;L-33;Economia e Commercio;15;15146;7;M;697
2016/2017;1502;Milano Politecnico;L-17;Progettazione dell?Architettura;15;15146;11;M;697
2016/2017;2701;Ca' Foscari Venezia;L-11;Lingue, Civiltà e Scienze del Linguaggio;27;27042;4;F;697
2016/2017;4801;Firenze;LM-04cu;Architettura;48;48017;11;M;697
2018/2019;102;Torino Politecnico;L-9;Ingegneria Biomedica;1;1272;12;F;698
2018/2019;1509;Milano Bicocca;L-18;Economia delle Banche, delle Assicurazioni e degli Intermediari Finanziari;15;15146;7;M;698
2018/2019;3201;Trieste;L-19;Scienze dell'Educazione;27;27029;1;F;698
2018/2019;5801;Roma La Sapienza;L-12;Mediazione Linguistica e Interculturale;58;58091;4;F;698
2017/2018;2801;Padova;L-40;Scienze Sociologiche;28;28060;5;F;698
2017/2018;5802;Roma Tor Vergata;LMG/01;Giurisprudenza;58;58091;8;M;698
2017/2018;5803;Roma LUMSA;LM-85 bis;Scienze della Formazione Primaria;58;58091;1;F;698
2017/2018;201;Piemonte Orientale;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);3;3106;14;F;699
2017/2018;1502;Milano Politecnico;LM-30;Energy Engineering - Ingegneria Energetica;15;15146;12;M;699
2017/2018;6501;Salerno;LM-13;Farmacia;65;65052;14;F;699
2016/2017;4801;Firenze;L-36;Scienze Politiche;48;48017;5;M;699
2018/2019;1001;Genova;LM-41;Medicina e Chirurgia;10;10025;14;M;700
2018/2019;5801;Roma La Sapienza;L-8;Ingegneria Gestionale;58;58091;12;M;700
2018/2019;6301;Napoli Federico II;L-31;Informatica;63;63049;10;M;700
2017/2018;1502;Milano Politecnico;LM-4;Architettura;15;15146;11;F;700
2017/2018;1202;Insubria;L-33;Economia e Management;12;12133;7;F;700
2018/2019;2301;Verona;LM-41;Medicina e Chirurgia;23;23091;14;F;702
2017/2018;1501;Milano;L-36;Scienze Internazionali e Istituzioni Europee;15;15146;5;M;702
2017/2018;102;Torino Politecnico;L-9;Ingegneria Biomedica;1;1272;12;F;702
2017/2018;8201;Palermo;L-18;Economia e Amministrazione Aziendale;82;82053;7;M;702
2016/2017;3701;Bologna;L-19;Educatore Sociale e Culturale;37;37006;1;F;702
2018/2019;101;Torino;L-20;Comunicazione Interculturale;1;1272;5;F;703
2017/2018;2301;Verona;LM-41;Medicina e Chirurgia;23;23091;14;F;703
2016/2017;5813;Roma UNINETTUNO - telematica;L-20;Comunicazione, Media e Pubblicita;58;58091;5;F;704
2016/2017;1701;Brescia;L-9;Ingegneria Meccanica e dei Materiali;17;17029;12;M;705
2018/2019;5201;Siena;LMG/01;Giurisprudenza;52;52032;8;F;706
2018/2019;6701;Teramo;LMG/01;Giurisprudenza;67;67041;8;F;706
2017/2018;8701;Catania;L-12;Mediazione Linguistica e Interculturale;88;88009;4;F;706
2016/2017;1509;Milano Bicocca;L-18;Economia delle Banche, delle Assicurazioni e degli Intermediari Finanziari;15;15146;7;M;706
2016/2017;8201;Palermo;L-18;Economia e Amministrazione Aziendale;82;82053;7;M;707
2018/2019;3201;Trieste;LMG/01;Giurisprudenza;32;32006;8;F;708
2018/2019;5803;Roma LUMSA;LM-85 bis;Scienze della Formazione Primaria;58;58091;1;F;708
2018/2019;6301;Napoli Federico II;LM-77;Economia Aziendale;63;63049;7;M;708
2017/2018;4201;Marche;L-33;Economia e Commercio;42;42002;7;F;708
2016/2017;6301;Napoli Federico II;L-26;Tecnologie Alimentari;63;63059;13;F;708
2018/2019;6306;Napoli Vanvitelli;LMG/01;Giurisprudenza;61;61083;8;M;710
2016/2017;5401;Perugia;L-22;Scienze Motorie e Sportive;54;54039;15;M;710
2016/2017;8701;Catania;L-19;Scienze dell'Educazione e della Formazione;87;87015;1;F;710
2018/2019;101;Torino;L-33;Economia e Commercio;1;1272;7;M;711
2018/2019;3601;Modena e Reggio Emilia;L-18;Marketing e Organizzazione d'Impresa;35;35033;7;M;711
2016/2017;1509;Milano Bicocca;L-18;Marketing, Comunicazione Aziendale e Mercati Globali;15;15146;7;M;711
2018/2019;102;Torino Politecnico;L-17;Architettura;1;1272;11;M;712
2018/2019;8201;Palermo;L-18;Economia e Amministrazione Aziendale;82;82053;7;M;712
2016/2017;6501;Salerno;L-8;Ingegneria Informatica;65;65052;12;M;712
2017/2018;3201;Trieste;LMG/01;Giurisprudenza;32;32006;8;F;713
2016/2017;1501;Milano;L-38;Allevamento e Benessere Animale;15;15146;13;F;713
2016/2017;5801;Roma La Sapienza;L-9;Ingegneria Aerospaziale;58;58091;12;M;713
2017/2018;6601;L'Aquila;L-24;Scienze Psicologiche Applicate;66;66049;6;F;714
2016/2017;7501;Salento;LMG/01;Giurisprudenza;75;75035;8;M;714
2018/2019;5813;Roma UNINETTUNO - telematica;L-20;Comunicazione, Media e Pubblicita;58;58091;5;M;715
2017/2018;8301;Messina;LMG/01;Giurisprudenza;83;83048;8;M;715
2016/2017;7202;Bari Politecnico;L-8;Ingegneria Informatica e dell'Automazione;72;72006;12;M;715
2018/2019;7801;Calabria;L-18;Economia Aziendale;78;78102;7;F;716
2017/2018;6601;L'Aquila;L-14;Operatore Giuridico d'Impresa;66;66049;8;F;716
2018/2019;102;Torino Politecnico;LM-20;Ingegneria Aerospaziale;1;1272;12;M;717
2018/2019;3701;Bologna;LM-14;Italianistica, Culture Letterarie Europee, Scienze Linguistiche;37;37006;3;F;718
2018/2019;6306;Napoli Vanvitelli;L-24;Scienze e Tecniche Psicologiche;61;61022;6;F;718
2017/2018;2301;Verona;L-11;Lingue e Culture per l'Editoria;23;23091;4;F;718
2018/2019;1202;Insubria;L-33;Economia e Management;12;12133;7;F;719
2018/2019;1509;Milano Bicocca;L-18;Economia e Amministrazione delle Imprese;15;15146;7;M;719
2017/2018;1601;Bergamo;L-20;Scienze della Comunicazione;16;16024;5;F;719
2017/2018;8201;Palermo;L-10;Lettere;82;82053;3;F;719
2016/2017;1509;Milano Bicocca;LMG/01;Giurisprudenza;15;15146;8;M;719
2018/2019;5401;Perugia;LM-41;Medicina e Chirurgia;54;54039;14;F;720
2017/2018;6307;Napoli Pegaso - telematica;L-19;Scienze dell'Educazione e della Formazione;63;63049;1;M;720
2016/2017;201;Piemonte Orientale;L-2;Biotecnologie;3;3106;9;F;720
2018/2019;6301;Napoli Federico II;L-8;Corso di Laurea in Ingegneria Biomedica;63;63049;12;F;721
2018/2019;6301;Napoli Federico II;L-24;Corso di Laurea in Scienze e Tecniche Psicologiche;63;63049;6;F;722
2017/2018;101;Torino;L-11;Lingue e Letterature Moderne;1;1272;4;F;723
2017/2018;4201;Marche;L-8;Ingegneria Informatica e dell'Automazione;42;42002;12;M;723
2018/2019;5801;Roma La Sapienza;L-3;Scienze della Moda e del Costume;58;58091;2;F;724
2018/2019;5801;Roma La Sapienza;L-27;Chimica;58;58091;9;F;724
2018/2019;3701;Bologna;L-36;Scienze Politiche, Sociali e Internazionali;37;37006;5;M;725
2018/2019;5802;Roma Tor Vergata;LM-41;Medicina e Chirurgia;58;58091;14;M;725
2017/2018;1509;Milano Bicocca;L-18;Economia delle Banche, delle Assicurazioni e degli Intermediari Finanziari;15;15146;7;M;725
2017/2018;4801;Firenze;L-1;Storia e Tutela dei Beni Archeologici, Artistici, Archivistici e Librari;48;48017;2;F;725
2017/2018;5401;Perugia;LM-41;Medicina e Chirurgia;54;54039;14;F;725
2017/2018;5807;Roma Tre;L-18;Economia e Gestione Aziendale;58;58091;7;F;725
2018/2019;1505;Milano IULM;L-20;Comunicazione, Media e Pubblicità;15;15146;5;F;726
2017/2018;5805;Roma Luiss;L-18;Economia e Management;58;58091;7;F;726
2016/2017;3701;Bologna;L-19;Educatore nei Servizi per l'Infanzia;37;37006;1;F;726
2016/2017;8301;Messina;L-22;Scienze Motorie, Sport e Salute;83;83048;15;M;726
2018/2019;5801;Roma La Sapienza;L-11;Lingue e Civiltà Orientali;58;58091;4;F;727
2016/2017;102;Torino Politecnico;L-8;Ingegneria Elettronica;1;1272;12;M;727
2018/2019;8701;Catania;L-12;Mediazione Linguistica e Interculturale;88;88009;4;F;728
2018/2019;8701;Catania;L-31;Informatica;87;87015;10;M;728
2018/2019;2801;Padova;L-9;Ingegneria dell'Energia;28;28060;12;M;730
2016/2017;5401;Perugia;LM-41;Medicina e Chirurgia;54;54039;14;F;730
2016/2017;6901;Chieti e Pescara;LM-04cu;Architettura;68;68028;11;F;730
2018/2019;9201;Cagliari;L-19;Scienze dell'Educazione e della Formazione;92;92009;1;F;731
2016/2017;201;Piemonte Orientale;L-13;Scienze Biologiche;6;6003;9;F;731
2018/2019;1701;Brescia;L-9;Ingegneria Meccanica e dei Materiali;17;17029;12;M;732
2018/2019;4201;Marche;L-33;Economia e Commercio;42;42002;7;F;732
2017/2018;6901;Chieti e Pescara;LM-41;Medicina e Chirurgia;69;69022;14;M;732
2016/2017;1509;Milano Bicocca;L-33;Economia e Commercio;15;15146;7;M;732
2016/2017;5807;Roma Tre;L-18;Economia e Gestione Aziendale;58;58091;7;F;732
2018/2019;2801;Padova;L-8;Ingegneria dell'Informazione;28;28060;12;M;733
2018/2019;5801;Roma La Sapienza;LM-41;Medicina e Chirurgia 'A';58;58091;14;F;733
2017/2018;3401;Parma;LM-41;Medicina e Chirurgia;34;34027;14;M;733
2016/2017;2701;Ca' Foscari Venezia;L-18;Economia Aziendale - Economics And Management;27;27042;7;F;733
2018/2019;101;Torino;L-11;Lingue e Letterature Moderne;1;1272;4;F;734
2016/2017;7201;Bari;L-33;Economia e Commercio;72;72006;7;F;734
2017/2018;7201;Bari;L-31;Informatica;72;72006;10;M;735
2016/2017;3601;Modena e Reggio Emilia;L-18;Marketing e Organizzazione d'Impresa;35;35033;7;F;735
2018/2019;7801;Calabria;L-11;Lingue e Culture Moderne;78;78102;4;F;736
2018/2019;7801;Calabria;L-8;Ingegneria Informatica;78;78102;12;M;736
2018/2019;1701;Brescia;LMG/01;Giurisprudenza;17;17029;8;F;737
2018/2019;5801;Roma La Sapienza;LM-04cu;Architettura;58;58091;11;M;737
2018/2019;2701;Ca' Foscari Venezia;L-33;Economia e Commercio;27;27042;7;M;738
2016/2017;1202;Insubria;L-12;Scienze della Mediazione Interlinguistica e Interculturale;13;13075;4;F;738
2018/2019;6301;Napoli Federico II;L-13;Corso di Laurea in Biologia Generale e Applicata;63;63049;9;F;739
2018/2019;6302;Napoli Parthenope;L-18;Economia Aziendale;63;63049;7;F;739
2017/2018;5001;Pisa;L-8;Ingegneria Informatica;50;50026;12;M;739
2017/2018;5813;Roma UNINETTUNO - telematica;L-20;Comunicazione, Media e Pubblicita;58;58091;5;M;739
2016/2017;1501;Milano;L-36;Scienze Internazionali e Istituzioni Europee;15;15146;5;M;739
2016/2017;6301;Napoli Federico II;L-33;Economia e Commercio;63;63049;7;M;739
2017/2018;7901;Catanzaro;LM-41;Medicina e Chirurgia;79;79023;14;M;740
2017/2018;9201;Cagliari;L-19;Scienze dell'Educazione e della Formazione;92;92009;1;F;740
2016/2017;7901;Catanzaro;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);79;79023;14;F;740
2016/2017;9201;Cagliari;L-19;Scienze dell'Educazione e della Formazione;92;92009;1;F;740
2017/2018;5807;Roma Tre;L-20;Scienze della Comunicazione;58;58091;5;F;741
2016/2017;5001;Pisa;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);50;50026;14;F;741
2016/2017;6901;Chieti e Pescara;LM-41;Medicina e Chirurgia;69;69022;14;M;741
2016/2017;1502;Milano Politecnico;LM-33;Mechanical Engineering - Ingegneria Meccanica;15;15146;12;M;742
2018/2019;4201;Marche;L-8;Ingegneria Informatica e dell'Automazione;42;42002;12;M;743
2018/2019;7901;Catanzaro;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);79;79023;14;F;743
2017/2018;1701;Brescia;L-9;Ingegneria Meccanica e dei Materiali;17;17029;12;M;743
2017/2018;6301;Napoli Federico II;L-9;Corso di Laurea in Ingegneria Aerospaziale;63;63049;12;M;743
2018/2019;5801;Roma La Sapienza;L-9;Ingegneria Aerospaziale;58;58091;12;M;744
2016/2017;5815;Roma UNICUSANO - telematica;LM-51;Psicologia;58;58091;6;F;744
2016/2017;7201;Bari;LMG/01;Giurisprudenza;73;73027;8;F;744
2018/2019;1701;Brescia;LM-41;Medicina e Chirurgia;17;17029;14;M;745
2018/2019;1501;Milano;L-31;Informatica;15;15146;10;M;745
2018/2019;6501;Salerno;LM-13;Farmacia;65;65052;14;F;746
2018/2019;6501;Salerno;LM-41;Medicina e Chirurgia;65;65013;14;M;746
2017/2018;1509;Milano Bicocca;LMG/01;Giurisprudenza;15;15146;8;M;746
2017/2018;8301;Messina;L-13;Scienze Biologiche;83;83048;9;F;746
2016/2017;2801;Padova;L-36;Scienze Politiche, Relazioni Internazionali, Diritti Umani;28;28060;5;F;746
2018/2019;1509;Milano Bicocca;LMG/01;Giurisprudenza;15;15146;8;M;747
2017/2018;1502;Milano Politecnico;LM-32;Computer Science And Engineering - Ingegneria Informatica;15;15146;12;M;747
2017/2018;5001;Pisa;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);50;50026;14;F;747
2016/2017;3401;Parma;LM-41;Medicina e Chirurgia;34;34027;14;M;747
2017/2018;201;Piemonte Orientale;L-2;Biotecnologie;3;3106;9;F;748
2017/2018;8701;Catania;L-19;Scienze dell'Educazione e della Formazione;87;87015;1;F;748
2018/2019;1001;Genova;L-18;Economia Aziendale;10;10025;7;M;749
2017/2018;3801;Ferrara;L-18;Economia;38;38008;7;F;749
2016/2017;1801;Pavia;L-11;Lingue e Culture Moderne;18;18110;4;F;749
2016/2017;5401;Perugia;L-18;Economia Aziendale;54;54039;7;M;749
2018/2019;102;Torino Politecnico;L-9;Ingegneria Energetica;1;1272;12;M;750
2017/2018;1509;Milano Bicocca;L-18;Economia e Amministrazione delle Imprese;15;15146;7;M;750
2017/2018;5801;Roma La Sapienza;L-9;Ingegneria Aerospaziale;58;58091;12;M;750
2017/2018;1501;Milano;L-31;Informatica;15;15146;10;M;751
2017/2018;2801;Padova;L-18;Economia;28;28060;7;M;751
2016/2017;8701;Catania;L-20;Scienze e Lingue per la Comunicazione;87;87015;5;F;751
2018/2019;5802;Roma Tor Vergata;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);58;58091;14;F;752
2017/2018;2801;Padova;L-36;Scienze Politiche, Relazioni Internazionali, Diritti Umani;28;28060;5;F;753
2017/2018;6301;Napoli Federico II;LM-77;Economia Aziendale;63;63049;7;M;753
2017/2018;1001;Genova;LM-41;Medicina e Chirurgia;10;10025;14;M;754
2016/2017;5801;Roma La Sapienza;LM-13;Chimica e Tecnologia Farmaceutiche;58;58091;14;F;754
2018/2019;1001;Genova;L-18;Economia Aziendale;10;10025;7;F;755
2016/2017;3201;Trieste;LMG/01;Giurisprudenza;32;32006;8;F;755
2018/2019;4801;Firenze;L-1;Storia e Tutela dei Beni Archeologici, Artistici, Archivistici e Librari;48;48017;2;F;756
2017/2018;6301;Napoli Federico II;L-33;Economia e Commercio;63;63049;7;M;756
2016/2017;9001;Sassari;LMG/01;Giurisprudenza;90;90064;8;F;756
2018/2019;8701;Catania;L-19;Scienze dell'Educazione e della Formazione;87;87015;1;F;757
2017/2018;102;Torino Politecnico;L-8;Ingegneria Elettronica;1;1272;12;M;757
2017/2018;7801;Calabria;L-11;Lingue e Culture Moderne;78;78102;4;F;757
2018/2019;7201;Bari;L-12;Comunicazione Linguistica e Interculturale;72;72006;4;F;758
2017/2018;6306;Napoli Vanvitelli;L-24;Scienze e Tecniche Psicologiche;61;61022;6;F;758
2016/2017;102;Torino Politecnico;LM-32;Ingegneria Informatica;1;1272;12;M;758
2016/2017;5001;Pisa;L-31;Informatica;50;50026;10;M;758
2016/2017;6301;Napoli Federico II;L-9;Corso di Laurea in Ingegneria Aerospaziale;63;63049;12;M;758
2018/2019;1801;Pavia;LM-41;Medicina e Chirurgia;18;18110;14;M;759
2017/2018;6301;Napoli Federico II;LM-04cu;Architettura;63;63049;11;F;759
2016/2017;5813;Roma UNINETTUNO - telematica;L-9;Ingegneria Gestionale;58;58091;12;M;759
2018/2019;1601;Bergamo;L-24;Scienze Psicologiche;16;16024;6;F;760
2018/2019;7201;Bari;L-33;Economia e Commercio;72;72006;7;M;760
2018/2019;201;Piemonte Orientale;L-2;Biotecnologie;3;3106;9;F;761
2017/2018;4301;Macerata;LM-85 bis;Scienze della Formazione Primaria;43;43023;1;F;761
2016/2017;3401;Parma;LMG/01;Giurisprudenza;34;34027;8;F;761
